//,x,radian,,y,radian,,z,radian,,velocity(m/s),,acceleration(m/(s^2)),,time,diff(nano,seconds)
-0.12137,-0.10563,-0.3466,0.0067248,0.0560444,119990488,,,,,,,,,,,
-0.16433,-0.02494,-0.20113,0.0143194,0.1193431,119985228,,,,,,,,,,,
-0.13358,-0.03524,-0.1461,0.0053228,0.044359,119993660,,,,,,,,,,,
0.02521,0.22961,-0.08363,0.0262607,0.2188817,119976830,,,,,,,,,,,
0.04527,0.05463,-0.10117,0.014752,0.1229505,119983410,,,,,,,,,,,
0.02983,-0.16427,0.13648,0.0269585,0.2246782,119987289,,,,,,,,,,,
-0.07568,-0.07892,0.07465,0.0124293,0.1035928,119981943,,,,,,,,,,,
0.0176,0.12394,-0.04375,0.0210555,0.1754189,120029842,,,,,,,,,,,
0.10124,0.06189,-0.05143,0.0087069,0.0725935,119940067,,,,,,,,,,,
-0.04559,-0.06716,-0.00315,0.0167809,0.1398522,119990050,,,,,,,,,,,
-0.2404,-0.14514,0.11272,0.0199778,0.1665019,119985188,,,,,,,,,,,
-0.16762,-0.02941,0.10701,0.0114036,0.0950414,119985585,,,,,,,,,,,
0.04617,0.10669,0.13727,0.0212727,0.1772938,119985640,,,,,,,,,,,
0.14322,0.00467,0.0461,0.0139803,0.1165167,119985578,,,,,,,,,,,
0.09575,-0.13298,0.13927,0.0144074,0.1200778,119983774,,,,,,,,,,,
0.05548,-0.06371,0.11528,0.006971,0.0580973,119988594,,,,,,,,,,,
-0.03428,0.02218,-0.09509,0.0203626,0.1697132,119982164,,,,,,,,,,,
0.01509,0.07023,-0.07201,0.0060558,0.0504713,119985013,,,,,,,,,,,
0.01283,-0.02289,-0.05548,0.007884,0.0657064,119988978,,,,,,,,,,,
-0.08927,-0.09897,-0.05893,0.010616,0.0884768,119985747,,,,,,,,,,,
-0.00337,-0.17189,-0.0848,0.0096355,0.0803049,119985863,,,,,,,,,,,
0.16514,-0.02017,-0.06729,0.0189537,0.1579663,119985957,,,,,,,,,,,
0.13662,0.01684,0.1139,0.0155948,0.1299723,119985788,,,,,,,,,,,
-0.12749,-0.04674,0.29085,0.0270181,0.2251594,119995291,,,,,,,,,,,
-0.14696,-0.1102,0.1389,0.0138205,0.1151945,119975266,,,,,,,,,,,
0.13772,0.0581,-0.04698,0.0316174,0.2635056,119987396,,,,,,,,,,,
0.27919,0.11756,-0.04205,0.0127964,0.1066513,119983198,,,,,,,,,,,
-0.03313,0.01413,-0.08949,0.0277028,0.2308795,119988326,,,,,,,,,,,
-0.15504,-0.09825,-0.03306,0.0145971,0.1216554,119987199,,,,,,,,,,,
0.02412,0.00914,-0.01231,0.0174946,0.1458057,119985421,,,,,,,,,,,
0.05955,-0.1016,0.01201,0.0099005,0.0825115,119988792,,,,,,,,,,,
0.0796,-0.00464,0.09235,0.0106274,0.0885742,119983118,,,,,,,,,,,
-0.01004,0.06953,0.14298,0.0105749,0.0881344,119985789,,,,,,,,,,,
0.01371,0.04734,0.11311,0.0036795,0.0306654,119987546,,,,,,,,,,,
0.03093,0.06478,0.03254,0.0070185,0.0584944,119985102,,,,,,,,,,,
0.00967,0.08965,-0.02176,0.0052841,0.0440397,119984631,,,,,,,,,,,
-0.05475,0.04799,-0.06663,0.0074072,0.0617329,119987467,,,,,,,,,,,
-0.13224,-0.07706,-0.02368,0.0127724,0.1064486,119986709,,,,,,,,,,,
-0.07029,-0.002,0.02001,0.0088909,0.0740996,119985830,,,,,,,,,,,
-0.0678,-0.05763,0.04918,0.0052394,0.043667,119986038,,,,,,,,,,,
-0.06362,-0.02516,0.20266,0.0130791,0.1090046,119986413,,,,,,,,,,,
-0.00242,-0.03505,0.1622,0.0061697,0.0514203,119986479,,,,,,,,,,,
-0.03144,-0.06943,0.15187,0.0038473,0.0320647,119986547,,,,,,,,,,,
-0.08406,-0.02054,0.05445,0.0100873,0.0840705,119986378,,,,,,,,,,,
-0.08802,0.02307,0.03452,0.0040097,0.0334184,119986023,,,,,,,,,,,
-0.05658,-0.02706,-0.00916,0.0061299,0.0510885,119986459,,,,,,,,,,,
-0.02917,-0.05455,0.01217,0.0036915,0.0307658,119986445,,,,,,,,,,,
0.14833,0.02959,-0.00579,0.016439,0.1370051,119988442,,,,,,,,,,,
0.08275,0.02131,-0.00198,0.0055178,0.0459877,119984830,,,,,,,,,,,
-0.01349,-0.01468,-0.0041,0.008565,0.0713826,119986711,,,,,,,,,,,
-0.04566,0.04198,0.07373,0.0084601,0.0705087,119986328,,,,,,,,,,,
-0.0922,0.0013,0.09829,0.005543,0.0461967,119986882,,,,,,,,,,,
0.11404,-0.01372,0.05321,0.0176391,0.1470091,119986686,,,,,,,,,,,
0.03672,0.01875,-0.05871,0.0116558,0.0971422,119986486,,,,,,,,,,,
0.02836,0.06294,0.03379,0.0085722,0.071443,119986753,,,,,,,,,,,
-0.01363,0.06689,-0.03078,0.006428,0.0535723,119986710,,,,,,,,,,,
0.02081,-0.00742,-0.08091,0.0080034,0.0667027,119986779,,,,,,,,,,,
0.06736,-0.0061,-0.01525,0.006709,0.0559144,119986888,,,,,,,,,,,
-0.05556,-0.05697,-0.02236,0.0111031,0.092536,119986324,,,,,,,,,,,
0.07747,0.00724,0.02074,0.0128243,0.1068802,119987973,,,,,,,,,,,
-0.03598,0.04791,0.01825,0.0100469,0.0837333,119987271,,,,,,,,,,,
-0.02616,0.01068,0.03107,0.003382,0.0281866,119986583,,,,,,,,,,,
-0.03658,0.07526,0.01297,0.0056564,0.0471424,119986149,,,,,,,,,,,
-0.07263,0.06462,-0.01928,0.0041279,0.0344028,119987085,,,,,,,,,,,
0.04969,0.03238,-0.03621,0.0106371,0.0886526,119986662,,,,,,,,,,,
0.07681,0.00856,-0.11918,0.0075411,0.0628494,119986824,,,,,,,,,,,
0.10283,0.02981,-0.07381,0.0047052,0.039214,119986768,,,,,,,,,,,
